"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
160,30.5,30.5,69.5,"Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Zumikon ist dagegen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Gemeinde hat die Burka-Initiative mit 69,5 Prozent abgelehnt. Damit hat in Zumikon im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 die Akzeptanz von muslimischen Symbolen noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 57,2 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" ne passe pas la rampe à Zumikon avec 69,5 pour cent de non. A Zumikon, l'acceptation des symboles de la communauté musulmane s'est encore accentuée en onze années. Le 29 novembre 2009, les électeurs de cette commune avaient dit non à 57,2 pour cent à l'initiative voulant interdire la construction de minarets.","Da Zumikon è arrivato un ""no"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno respinto il testo con il 69,5 percento dei voti. A Zumikon l'accettazione dei simboli della comunità musulmana è ulteriormente cresciuta nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto no - con il #HistNNeinStimmenInProzent percento dei voti - all'iniziativa per il divieto dei minareti."
161,60.2,60.2,39.8,"Zollikon ZH","Zollikon (ZH)","Zollikon ZH","60,2 Prozent der Abstimmenden in der Gemeinde Zollikon haben Ja gesagt zur Burka-Initiative. Damit hat in Zollikon seit der Abstimmung über das Minarett-Verbot 2009 in Bezug auf muslimische Symbole ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 60,5 Prozent ein Nein in die Urne gelegt.","C'est oui à 60,2 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Zollikon. Zollikon a changé de camp: en 2009, cette commune refusait d'interdire la construction de minarets. Ce dimanche, elle approuve l'initiative ""pour l'interdiction de se dissimuler le visage"".","Con il 60,2 percento di ""sì"", i cittadini del comune di Zollikon hanno accolto l'Iniziativa anti-burqa. Zollikon ha cambiato fazione: nel 2009, il comune aveva rifiutato di vietare la costruzione di minareti. Oggi approva invece l'iniziativa anti-burqa."
172,49.5,49.5,50.5,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","Keine Mehrheit für die Burka-Initiative in Fehraltorf: Mit 9'367 Nein-Stimmen zu 9'169 Ja-Stimmen oder 50,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Fehraltorf die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 62,3 Prozent ein Ja in die Urne gelegt.","C'est non à 50,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Fehraltorf. Fehraltorf a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 50,5 percento di ""no"", i cittadini del comune di Fehraltorf hanno bocciato l'Iniziativa anti-burqa. Fehraltorf ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
173,25.2,25.2,74.8,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","Nein zum Verhüllungsverbot in Hittnau. Die Gemeinde hat die Burka-Initiative mit 74,8 Prozent abgelehnt. Damit hat in Hittnau die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 64,7 Prozent ein Ja in die Urne gelegt.","A Hittnau, les habitants disent non à 74,8 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Hittnau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Hittnau l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 74,8 percento dei voti. Hittnau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
176,69.7,69.7,30.3,"Lindau ZH","Lindau (ZH)","Lindau ZH","Ja zur Burka-Initiative in Lindau: Mit 69,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Lindau die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 64,5 Prozent.","Les habitants de Lindau approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 69,7 pour cent de oui. A Lindau, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 64,5 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Lindau: i cittadini hanno approvato il testo con il 69,7 percento dei voti. A Lindau lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 64,5 percento dei voti - all'iniziativa per il divieto dei minareti."
177,19.9,19.9,80.1,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Keine Mehrheit für die Burka-Initiative in Pfäffikon: Mit 8'709 Nein-Stimmen zu 2'164 Ja-Stimmen oder 80,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Pfäffikon die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 60,3 Prozent ein Ja in die Urne gelegt.","C'est non à 80,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Pfäffikon. Pfäffikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 80,1 percento di ""no"", i cittadini del comune di Pfäffikon hanno bocciato l'Iniziativa anti-burqa. Pfäffikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
178,36.6,36.6,63.4,"Russikon ZH","Russikon (ZH)","Russikon ZH","63,4 Prozent der Stimmbürgerinnen und Stimmbürger von Russikon sagen Nein zur Burka-Initiative. Damit hat in Russikon die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 62,7 Prozent ein Ja in die Urne gelegt.","Les habitants de Russikon s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 63,4 pour cent de non. Russikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Russikon: i cittadini hanno bocciato il testo con il 63,4 percento dei voti. Russikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
180,78.7,78.7,21.3,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","78,7 Prozent der Abstimmenden in der Gemeinde Weisslingen haben Ja gesagt zur Burka-Initiative. Damit hat in Weisslingen die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 64,3 Prozent.","C'est oui à 78,7 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Weisslingen. A Weisslingen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 64,3 pour cent à l'initiative pour l'interdiction des minarets.","Con il 78,7 percento di ""sì"", i cittadini del comune di Weisslingen hanno accolto l'Iniziativa anti-burqa. A Weisslingen lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 64,3 percento dei voti - all'iniziativa per il divieto dei minareti."
181,50.6,50.6,49.4,"Wila ZH","Wila (ZH)","Wila ZH","50,6 Prozent der Abstimmenden in der Gemeinde Wila haben Ja gesagt zur Burka-Initiative. Damit ist in Wila die Skepsis gegenüber muslimischen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 zurück gegangen. Damals betrug der Ja-Stimmen-Anteil noch 70,9 Prozent.","C'est oui à 50,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Wila. A Wila, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 70,9 pour cent à l'initiative pour l'interdiction des minarets.","Con il 50,6 percento di ""sì"", i cittadini del comune di Wila hanno accolto l'Iniziativa anti-burqa. A Wila lo scetticismo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 70,9 percento dei voti - all'iniziativa per il divieto dei minareti."
182,5.3,5.3,94.7,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","94,7 Prozent der Stimmbürgerinnen und Stimmbürger von Wildberg sagen Nein zur Burka-Initiative. Damit hat in Wildberg die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 71,6 Prozent ein Ja in die Urne gelegt.","Les habitants de Wildberg s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 94,7 pour cent de non. Wildberg a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Wildberg: i cittadini hanno bocciato il testo con il 94,7 percento dei voti. Wildberg ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
191,83.2,83.2,16.8,"Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Ja zur Burka-Initiative in Dübendorf: Mit 83,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Dübendorf die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 58,3 Prozent.","Les habitants de Dübendorf approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 83,2 pour cent de oui. A Dübendorf, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 58,3 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Dübendorf: i cittadini hanno approvato il testo con il 83,2 percento dei voti. A Dübendorf lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 58,3 percento dei voti - all'iniziativa per il divieto dei minareti."
192,86.6,86.6,13.4,"Egg ZH","Egg (ZH)","Egg ZH","Die Gemeinde Egg will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 86,6 Prozent angenommen. Damit hat in Egg die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,8 Prozent.","A Egg, les habitants disent oui à 86,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Egg, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 53,8 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Egg l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 86,6 percento dei voti. A Egg lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 53,8 percento dei voti - all'iniziativa per il divieto dei minareti."
193,45.3,45.3,54.7,"Fällanden ZH","Fällanden (ZH)","Fällanden ZH","In Fällanden hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 54,7 Prozent verworfen. Damit hat in Fällanden im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 die Akzeptanz von muslimischen Symbolen noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 50,7 Prozent.","A Fällanden, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 54,7 pour cent de non. A Fällanden, l'acceptation des symboles de la communauté musulmane s'est encore accentuée en onze années. Le 29 novembre 2009, les électeurs de cette commune avaient dit non à 50,7 pour cent à l'initiative voulant interdire la construction de minarets.","I cittadini di Fällanden si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 54,7 percento dei voti. A Fällanden l'accettazione dei simboli della comunità musulmana è ulteriormente cresciuta nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto no - con il #HistNNeinStimmenInProzent percento dei voti - all'iniziativa per il divieto dei minareti."
194,66.5,66.5,33.5,"Greifensee ZH","Greifensee (ZH)","Greifensee ZH","Die Gemeinde Greifensee will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 66,5 Prozent angenommen. Damit hat in Greifensee seit der Abstimmung über das Minarett-Verbot 2009 in Bezug auf muslimische Symbole ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 50,6 Prozent ein Nein in die Urne gelegt.","A Greifensee, les habitants disent oui à 66,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Greifensee a changé de camp: en 2009, cette commune refusait d'interdire la construction de minarets. Ce dimanche, elle approuve l'initiative ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Greifensee l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 66,5 percento dei voti. Greifensee ha cambiato fazione: nel 2009, il comune aveva rifiutato di vietare la costruzione di minareti. Oggi approva invece l'iniziativa anti-burqa."
195,57.8,57.8,42.2,"Maur ZH","Maur (ZH)","Maur ZH","Ja zur Burka-Initiative in Maur: Mit 57,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Maur die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 50,4 Prozent.","Les habitants de Maur approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 57,8 pour cent de oui. A Maur, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 50,4 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Maur: i cittadini hanno approvato il testo con il 57,8 percento dei voti. A Maur lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 50,4 percento dei voti - all'iniziativa per il divieto dei minareti."
196,54,54,46,"Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","Ja zur Burka-Initiative in Mönchaltorf: Mit 54 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit ist in Mönchaltorf die Skepsis gegenüber muslimischen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 zurück gegangen. Damals betrug der Ja-Stimmen-Anteil noch 55,8 Prozent.","Les habitants de Mönchaltorf approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 54 pour cent de oui. A Mönchaltorf, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 55,8 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Mönchaltorf: i cittadini hanno approvato il testo con il 54 percento dei voti. A Mönchaltorf lo scetticismo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 55,8 percento dei voti - all'iniziativa per il divieto dei minareti."
197,85,85,15,"Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","Die Gemeinde Schwerzenbach will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 85 Prozent angenommen. Damit hat in Schwerzenbach die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,3 Prozent.","A Schwerzenbach, les habitants disent oui à 85 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Schwerzenbach, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 54,3 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Schwerzenbach l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 85 percento dei voti. A Schwerzenbach lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 54,3 percento dei voti - all'iniziativa per il divieto dei minareti."
198,10,10,90,"Uster ZH","Uster (ZH)","Uster ZH","90 Prozent der Stimmbürgerinnen und Stimmbürger von Uster sagen Nein zur Burka-Initiative. Damit hat in Uster die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 53,8 Prozent ein Ja in die Urne gelegt.","Les habitants d'Uster s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 90 pour cent de non. Uster a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Uster: i cittadini hanno bocciato il testo con il 90 percento dei voti. Uster ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
199,0.1,0.1,99.9,"Volketswil ZH","Volketswil (ZH)","Volketswil ZH","Keine Schweizer Gemeinde hat sich deutlicher gegen die Burka-Initiative ausgesprochen als Volketswil mit einem Nein-Stimmen-Anteil von 99,9 Prozent. Damit hat in Volketswil die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66,9 Prozent ein Ja in die Urne gelegt.","Nulle part ailleurs en Suisse, l'initiative ""pour l'interdiction de se dissimuler le visage"" n'est rejetée plus fortement qu'à Volketswil. Les électeurs de cette commune disent non à 99,9 pour cent. Volketswil a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","In nessun altra parte della Svizzera l'iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta così chiaramente come a Volketswil. Gli elettori hanno detto ""no"" con il 99,9 percento dei voti. Volketswil ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
200,64.7,64.7,35.3,"Wangen-Brüttisellen ZH","Wangen-Brüttisellen (ZH)","Wangen-Brüttisellen ZH","Ja zur Burka-Initiative in Wangen-Brüttisellen. Die Gemeinde hat das Volksbegehren mit 64,7 Prozent der Stimmen angenommen. Damit hat in Wangen-Brüttisellen die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 61,3 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Wangen-Brüttisellen avec 64,7 pour cent de oui. A Wangen-Brüttisellen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 61,3 pour cent à l'initiative pour l'interdiction des minarets.","Da Wangen-Brüttisellen è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 64,7 percento dei voti. A Wangen-Brüttisellen lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 61,3 percento dei voti - all'iniziativa per il divieto dei minareti."
211,73.7,73.7,26.3,"Altikon ZH","Altikon (ZH)","Altikon ZH","In Altikon hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 73,7 Prozent angenommen. Damit hat in Altikon die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 61,7 Prozent.","A Altikon, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 73,7 pour cent de oui. A Altikon, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 61,7 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Altikon si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 73,7 percento dei voti. A Altikon lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 61,7 percento dei voti - all'iniziativa per il divieto dei minareti."
213,52.5,52.5,47.5,"Brütten ZH","Brütten (ZH)","Brütten ZH","In Brütten hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 52,5 Prozent angenommen. Damit ist in Brütten die Skepsis gegenüber muslimischen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 zurück gegangen. Damals betrug der Ja-Stimmen-Anteil noch 54,2 Prozent.","A Brütten, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 52,5 pour cent de oui. A Brütten, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 54,2 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Brütten si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 52,5 percento dei voti. A Brütten lo scetticismo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 54,2 percento dei voti - all'iniziativa per il divieto dei minareti."
214,44.3,44.3,55.7,"Dägerlen ZH","Dägerlen (ZH)","Dägerlen ZH","Nein zum Verhüllungsverbot in Dägerlen. Die Gemeinde hat die Burka-Initiative mit 55,7 Prozent abgelehnt. Damit hat in Dägerlen die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,7 Prozent ein Ja in die Urne gelegt.","A Dägerlen, les habitants disent non à 55,7 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Dägerlen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Dägerlen l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 55,7 percento dei voti. Dägerlen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
215,58.8,58.8,41.2,"Dättlikon ZH","Dättlikon (ZH)","Dättlikon ZH","58,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dättlikon wollen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Sie haben die Burka-Initiative mit 58,8 Prozent Ja angenommen. Damit hat in Dättlikon die Ablehnung von muslimischen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,3 Prozent.","Les électeurs de Dättlikon valident l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 58,8 pour cent de oui. A Dättlikon, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 53,3 pour cent à l'initiative pour l'interdiction des minarets.","A Dättlikon i cittadini hanno accolto, con il 58,8 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". A Dättlikon lo scetticismo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 53,3 percento dei voti - all'iniziativa per il divieto dei minareti."
216,54.9,54.9,45.1,"Dinhard ZH","Dinhard (ZH)","Dinhard ZH","Die Gemeinde Dinhard will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 54,9 Prozent angenommen. Damit ist in Dinhard die Skepsis gegenüber muslimischen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 zurück gegangen. Damals betrug der Ja-Stimmen-Anteil noch 67,2 Prozent.","A Dinhard, les habitants disent oui à 54,9 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Dinhard, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 67,2 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Dinhard l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 54,9 percento dei voti. A Dinhard lo scetticismo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 67,2 percento dei voti - all'iniziativa per il divieto dei minareti."
218,14.2,14.2,85.8,"Ellikon an der Thur ZH","Ellikon an der Thur (ZH)","Ellikon an der Thur ZH","Nein zum Verhüllungsverbot in Ellikon an der Thur. Die Gemeinde hat die Burka-Initiative mit 85,8 Prozent abgelehnt. Damit hat in Ellikon an der Thur die Einstellung zu muslimischen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 73,3 Prozent ein Ja in die Urne gelegt.","A Ellikon an der Thur, les habitants disent non à 85,8 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Ellikon an der Thur a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Ellikon an der Thur l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 85,8 percento dei voti. Ellikon an der Thur ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
